ACTION_OCCURRENCE_ID|ADDS_TO_BUDGET|ASSIGN_WORK_MEASURE_ID|ASSIGNMENT_ID|BUSINESS_GROUP_ID|EFFECTIVE_START_DATE|EFFECTIVE_END_DATE|UNIT|VALUE|FT_ALTERNATE_REC|FT_ALTERNATE_KEY
|Y|ASG_FTE_PKTGA13073|ASSIGKTGA13073|188772AEC11AAD11E053A647660A0CF2|2012-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13077|ASSIGKTGA13077|188772AEC11AAD11E053A647660A0CF2|2012-08-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13095|ASSIGKTGA13095|188772AEC11AAD11E053A647660A0CF2|2012-08-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13764|ASSIGKTG13764|188772AEC11AAD11E053A647660A0CF2|2012-08-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13125|ASSIGKTGA13125|188772AEC11AAD11E053A647660A0CF2|2012-08-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13173|ASSIGKTGA13173|188772AEC11AAD11E053A647660A0CF2|2012-08-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13144|ASSIGKTGA13144|188772AEC11AAD11E053A647660A0CF2|2012-08-20|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13163|ASSIGKTGA13163|188772AEC11AAD11E053A647660A0CF2|2012-08-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13821|ASSIGKTG13821|188772AEC11AAD11E053A647660A0CF2|2012-08-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13823|ASSIGKTG13823|188772AEC11AAD11E053A647660A0CF2|2012-08-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13824|ASSIGKTG13824|188772AEC11AAD11E053A647660A0CF2|2012-08-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13831|ASSIGKTG13831|188772AEC11AAD11E053A647660A0CF2|2012-08-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13839|ASSIGKTG13839|188772AEC11AAD11E053A647660A0CF2|2012-08-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13851|ASSIGKTG13851|188772AEC11AAD11E053A647660A0CF2|2012-09-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13879|ASSIGKTG13879|188772AEC11AAD11E053A647660A0CF2|2012-09-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13861|ASSIGKTG13861|188772AEC11AAD11E053A647660A0CF2|2012-09-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13870|ASSIGKTG13870|188772AEC11AAD11E053A647660A0CF2|2012-09-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13264|ASSIGKTGA13264|188772AEC11AAD11E053A647660A0CF2|2012-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13281|ASSIGKTGA13281|188772AEC11AAD11E053A647660A0CF2|2012-09-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13894|ASSIGKTG13894|188772AEC11AAD11E053A647660A0CF2|2012-09-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13987|ASSIGKTG13987|188772AEC11AAD11E053A647660A0CF2|2012-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13989|ASSIGKTG13989|188772AEC11AAD11E053A647660A0CF2|2012-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG13990|ASSIGKTG13990|188772AEC11AAD11E053A647660A0CF2|2012-09-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14051|ASSIGKTG14051|188772AEC11AAD11E053A647660A0CF2|2012-10-08|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13510|ASSIGKTGA13510|188772AEC11AAD11E053A647660A0CF2|2012-10-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14170|ASSIGKTG14170|188772AEC11AAD11E053A647660A0CF2|2012-11-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14140|ASSIGKTG14140|188772AEC11AAD11E053A647660A0CF2|2012-11-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14149|ASSIGKTG14149|188772AEC11AAD11E053A647660A0CF2|2012-11-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14152|ASSIGKTG14152|188772AEC11AAD11E053A647660A0CF2|2012-11-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14167|ASSIGKTG14167|188772AEC11AAD11E053A647660A0CF2|2012-11-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13589|ASSIGKTGA13589|188772AEC11AAD11E053A647660A0CF2|2012-11-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13606|ASSIGKTGA13606|188772AEC11AAD11E053A647660A0CF2|2012-11-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14207|ASSIGKTG14207|188772AEC11AAD11E053A647660A0CF2|2012-11-19|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13673|ASSIGKTGA13673|188772AEC11AAD11E053A647660A0CF2|2012-11-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14271|ASSIGKTG14271|188772AEC11AAD11E053A647660A0CF2|2012-11-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14272|ASSIGKTG14272|188772AEC11AAD11E053A647660A0CF2|2012-11-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13770|ASSIGKTGA13770|188772AEC11AAD11E053A647660A0CF2|2012-12-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13818|ASSIGKTGA13818|188772AEC11AAD11E053A647660A0CF2|2013-01-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13881|ASSIGKTGA13881|188772AEC11AAD11E053A647660A0CF2|2013-01-14|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14372|ASSIGKTG14372|188772AEC11AAD11E053A647660A0CF2|2013-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14381|ASSIGKTG14381|188772AEC11AAD11E053A647660A0CF2|2013-01-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13948|ASSIGKTGA13948|188772AEC11AAD11E053A647660A0CF2|2013-02-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13956|ASSIGKTGA13956|188772AEC11AAD11E053A647660A0CF2|2013-02-04|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13967|ASSIGKTGA13967|188772AEC11AAD11E053A647660A0CF2|2013-02-08|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA13974|ASSIGKTGA13974|188772AEC11AAD11E053A647660A0CF2|2013-02-08|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14015|ASSIGKTGA14015|188772AEC11AAD11E053A647660A0CF2|2013-02-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14454|ASSIGKTG14454|188772AEC11AAD11E053A647660A0CF2|2013-02-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14457|ASSIGKTG14457|188772AEC11AAD11E053A647660A0CF2|2013-02-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14547|ASSIGKTG14547|188772AEC11AAD11E053A647660A0CF2|2013-03-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14217|ASSIGKTGA14217|188772AEC11AAD11E053A647660A0CF2|2013-03-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14238|ASSIGKTGA14238|188772AEC11AAD11E053A647660A0CF2|2013-04-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14564|ASSIGKTGA14564|188772AEC11AAD11E053A647660A0CF2|2013-04-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14603|ASSIGKTGA14603|188772AEC11AAD11E053A647660A0CF2|2013-04-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14431|ASSIGKTGA14431|188772AEC11AAD11E053A647660A0CF2|2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14476|ASSIGKTGA14476|188772AEC11AAD11E053A647660A0CF2|2013-04-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14473|ASSIGKTGA14473|188772AEC11AAD11E053A647660A0CF2|2013-04-27|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14511|ASSIGKTGA14511|188772AEC11AAD11E053A647660A0CF2|2013-04-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14512|ASSIGKTGA14512|188772AEC11AAD11E053A647660A0CF2|2013-04-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14472|ASSIGKTGA14472|188772AEC11AAD11E053A647660A0CF2|2013-05-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14599|ASSIGKTGA14599|188772AEC11AAD11E053A647660A0CF2|2013-05-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14403|ASSIGKTGA14403|188772AEC11AAD11E053A647660A0CF2|2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14528|ASSIGKTGA14528|188772AEC11AAD11E053A647660A0CF2|2013-05-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14641|ASSIGKTGA14641|188772AEC11AAD11E053A647660A0CF2|2013-05-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14740|ASSIGKTGA14740|188772AEC11AAD11E053A647660A0CF2|2013-06-06|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14856|ASSIGKTG14856|188772AEC11AAD11E053A647660A0CF2|2013-06-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14937|ASSIGKTG14937|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14938|ASSIGKTG14938|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14939|ASSIGKTG14939|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14750|ASSIGKTGA14750|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14751|ASSIGKTGA14751|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14756|ASSIGKTGA14756|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14761|ASSIGKTGA14761|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14762|ASSIGKTGA14762|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14763|ASSIGKTGA14763|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14764|ASSIGKTGA14764|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14767|ASSIGKTGA14767|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14769|ASSIGKTGA14769|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14770|ASSIGKTGA14770|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14771|ASSIGKTGA14771|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14780|ASSIGKTGA14780|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14783|ASSIGKTGA14783|188772AEC11AAD11E053A647660A0CF2|2013-06-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14803|ASSIGKTGA14803|188772AEC11AAD11E053A647660A0CF2|2013-06-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14924|ASSIGKTG14924|188772AEC11AAD11E053A647660A0CF2|2013-06-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG14949|ASSIGKTG14949|188772AEC11AAD11E053A647660A0CF2|2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14752|ASSIGKTGA14752|188772AEC11AAD11E053A647660A0CF2|2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14758|ASSIGKTGA14758|188772AEC11AAD11E053A647660A0CF2|2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14772|ASSIGKTGA14772|188772AEC11AAD11E053A647660A0CF2|2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14841|ASSIGKTGA14841|188772AEC11AAD11E053A647660A0CF2|2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14843|ASSIGKTGA14843|188772AEC11AAD11E053A647660A0CF2|2013-07-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14847|ASSIGKTGA14847|188772AEC11AAD11E053A647660A0CF2|2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14848|ASSIGKTGA14848|188772AEC11AAD11E053A647660A0CF2|2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14849|ASSIGKTGA14849|188772AEC11AAD11E053A647660A0CF2|2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14851|ASSIGKTGA14851|188772AEC11AAD11E053A647660A0CF2|2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14852|ASSIGKTGA14852|188772AEC11AAD11E053A647660A0CF2|2013-07-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14859|ASSIGKTGA14859|188772AEC11AAD11E053A647660A0CF2|2013-07-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15187|ASSIGKTGA15187|188772AEC11AAD11E053A647660A0CF2|2013-07-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14874|ASSIGKTGA14874|188772AEC11AAD11E053A647660A0CF2|2013-07-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14877|ASSIGKTGA14877|188772AEC11AAD11E053A647660A0CF2|2013-07-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14931|ASSIGKTGA14931|188772AEC11AAD11E053A647660A0CF2|2013-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14933|ASSIGKTGA14933|188772AEC11AAD11E053A647660A0CF2|2013-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14941|ASSIGKTGA14941|188772AEC11AAD11E053A647660A0CF2|2013-07-22|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14792|ASSIGKTGA14792|188772AEC11AAD11E053A647660A0CF2|2013-07-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14757|ASSIGKTGA14757|188772AEC11AAD11E053A647660A0CF2|2013-07-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14998|ASSIGKTGA14998|188772AEC11AAD11E053A647660A0CF2|2013-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA14999|ASSIGKTGA14999|188772AEC11AAD11E053A647660A0CF2|2013-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15002|ASSIGKTGA15002|188772AEC11AAD11E053A647660A0CF2|2013-08-01|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15061|ASSIGKTGA15061|188772AEC11AAD11E053A647660A0CF2|2013-08-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15064|ASSIGKTGA15064|188772AEC11AAD11E053A647660A0CF2|2013-08-15|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15182|ASSIGKTG15182|188772AEC11AAD11E053A647660A0CF2|2013-08-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15195|ASSIGKTG15195|188772AEC11AAD11E053A647660A0CF2|2013-08-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15147|ASSIGKTGA15147|188772AEC11AAD11E053A647660A0CF2|2013-08-26|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15133|ASSIGKTGA15133|188772AEC11AAD11E053A647660A0CF2|2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15140|ASSIGKTGA15140|188772AEC11AAD11E053A647660A0CF2|2013-09-02|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15155|ASSIGKTGA15155|188772AEC11AAD11E053A647660A0CF2|2013-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15160|ASSIGKTGA15160|188772AEC11AAD11E053A647660A0CF2|2013-09-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15236|ASSIGKTG15236|188772AEC11AAD11E053A647660A0CF2|2013-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15191|ASSIGKTGA15191|188772AEC11AAD11E053A647660A0CF2|2013-09-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15207|ASSIGKTGA15207|188772AEC11AAD11E053A647660A0CF2|2013-09-12|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15253|ASSIGKTG15253|188772AEC11AAD11E053A647660A0CF2|2013-09-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15209|ASSIGKTGA15209|188772AEC11AAD11E053A647660A0CF2|2013-09-17|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15217|ASSIGKTGA15217|188772AEC11AAD11E053A647660A0CF2|2013-09-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15294|ASSIGKTG15294|188772AEC11AAD11E053A647660A0CF2|2013-09-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15251|ASSIGKTGA15251|188772AEC11AAD11E053A647660A0CF2|2013-09-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15296|ASSIGKTGA15296|188772AEC11AAD11E053A647660A0CF2|2013-10-07|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15355|ASSIGKTG15355|188772AEC11AAD11E053A647660A0CF2|2013-10-08|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15339|ASSIGKTGA15339|188772AEC11AAD11E053A647660A0CF2|2013-10-25|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15356|ASSIGKTGA15356|188772AEC11AAD11E053A647660A0CF2|2013-10-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15216|ASSIGKTGA15216|188772AEC11AAD11E053A647660A0CF2|2013-11-11|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15470|ASSIGKTGA15470|188772AEC11AAD11E053A647660A0CF2|2013-11-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15504|ASSIGKTGA15504|188772AEC11AAD11E053A647660A0CF2|2013-12-09|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15552|ASSIGKTGA15552|188772AEC11AAD11E053A647660A0CF2|2013-12-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15563|ASSIGKTGA15563|188772AEC11AAD11E053A647660A0CF2|2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15564|ASSIGKTGA15564|188772AEC11AAD11E053A647660A0CF2|2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15565|ASSIGKTGA15565|188772AEC11AAD11E053A647660A0CF2|2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15566|ASSIGKTGA15566|188772AEC11AAD11E053A647660A0CF2|2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15567|ASSIGKTGA15567|188772AEC11AAD11E053A647660A0CF2|2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15568|ASSIGKTGA15568|188772AEC11AAD11E053A647660A0CF2|2013-12-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15604|ASSIGKTGA15604|188772AEC11AAD11E053A647660A0CF2|2014-01-13|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15721|ASSIGKTG15721|188772AEC11AAD11E053A647660A0CF2|2014-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15643|ASSIGKTGA15643|188772AEC11AAD11E053A647660A0CF2|2014-01-21|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15648|ASSIGKTGA15648|188772AEC11AAD11E053A647660A0CF2|2014-01-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15503|ASSIGKTGA15503|188772AEC11AAD11E053A647660A0CF2|2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15645|ASSIGKTGA15645|188772AEC11AAD11E053A647660A0CF2|2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15684|ASSIGKTGA15684|188772AEC11AAD11E053A647660A0CF2|2014-02-03|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15761|ASSIGKTG15761|188772AEC11AAD11E053A647660A0CF2|2014-02-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15700|ASSIGKTGA15700|188772AEC11AAD11E053A647660A0CF2|2014-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15757|ASSIGKTGA15757|188772AEC11AAD11E053A647660A0CF2|2014-02-10|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15762|ASSIGKTGA15762|188772AEC11AAD11E053A647660A0CF2|2014-02-24|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15799|ASSIGKTGA15799|188772AEC11AAD11E053A647660A0CF2|2014-02-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15800|ASSIGKTGA15800|188772AEC11AAD11E053A647660A0CF2|2014-02-28|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15835|ASSIGKTG15835|188772AEC11AAD11E053A647660A0CF2|2014-03-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG15924|ASSIGKTG15924|188772AEC11AAD11E053A647660A0CF2|2014-03-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15894|ASSIGKTGA15894|188772AEC11AAD11E053A647660A0CF2|2014-03-31|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA15968|ASSIGKTGA15968|188772AEC11AAD11E053A647660A0CF2|2014-04-18|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA16069|ASSIGKTGA16069|188772AEC11AAD11E053A647660A0CF2|2014-05-16|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA16109|ASSIGKTGA16109|188772AEC11AAD11E053A647660A0CF2|2014-05-29|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTGA16124|ASSIGKTGA16124|188772AEC11AAD11E053A647660A0CF2|2014-05-30|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16132|ASSIGKTG16132|188772AEC11AAD11E053A647660A0CF2|2014-06-05|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16233|ASSIGKTG16233|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16293|ASSIGKTG16293|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16298|ASSIGKTG16298|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16299|ASSIGKTG16299|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16359|ASSIGKTG16359|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16361|ASSIGKTG16361|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16382|ASSIGKTG16382|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16383|ASSIGKTG16383|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16384|ASSIGKTG16384|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16385|ASSIGKTG16385|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16386|ASSIGKTG16386|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16389|ASSIGKTG16389|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16390|ASSIGKTG16390|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16392|ASSIGKTG16392|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16393|ASSIGKTG16393|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16395|ASSIGKTG16395|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16397|ASSIGKTG16397|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16398|ASSIGKTG16398|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16399|ASSIGKTG16399|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16400|ASSIGKTG16400|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16401|ASSIGKTG16401|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16404|ASSIGKTG16404|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16405|ASSIGKTG16405|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16407|ASSIGKTG16407|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16409|ASSIGKTG16409|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16410|ASSIGKTG16410|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16414|ASSIGKTG16414|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16415|ASSIGKTG16415|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16416|ASSIGKTG16416|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16418|ASSIGKTG16418|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
|Y|ASG_FTE_PKTG16419|ASSIGKTG16419|188772AEC11AAD11E053A647660A0CF2|2014-06-23|4712-12-31|FTE|1||
